board,dataset,clf,n_features,flash,memory,raw_flash,raw_memory,flash_percent,memory_percent,flash_score,memory_score,offline_accuracy,online_accuracy,inference_time
NUCLEO F746ZG{opt=osstd},Gas sensor array drift,XGBoost{n=20},128,63600,516,76532,1432.0,0.07298660278320312,0.0043701171875,0.8621269602049398,0.9259406249525864,0.9300048551545558,0.0,236.53
NUCLEO F746ZG{opt=osstd},Human Activity,DecisionTree{max_depth=20},74,8688,300,21620,1216.0,0.020618438720703125,0.0037109375,0.8078305042302775,0.8217764429495583,0.8248373628507623,0.0,1.2
NUCLEO F746ZG{opt=osstd},Human Activity,"RandomForest{n=30, max_depth=10}",74,257296,300,270228,1216.0,0.2577095031738281,0.0037109375,0.6720183117202861,0.9019709892950772,0.9053306146227792,0.0,65.35
NUCLEO F746ZG{opt=osstd},Human Activity,GaussianNB,74,9948,304,22880,1220.0,0.021820068359375,0.00372314453125,0.8009507101199524,0.8157687855294659,0.8188173609088261,0.0,354.97
NUCLEO F746ZG{opt=osstd},Human Activity,Logistic Regression,74,9712,300,22644,1216.0,0.021595001220703125,0.0037109375,0.8780849989044607,0.8941353339826683,0.8974657733760559,0.0,61.63
NUCLEO F746ZG{opt=osstd},Human Activity,XGBoost{n=10},74,72720,300,85652,1216.0,0.08168411254882812,0.0037109375,0.8151513586832326,0.8843649489634916,0.8876589960190308,0.0,116.17
NUCLEO F746ZG{opt=osstd},Human Activity,XGBoost{n=20},74,137552,300,150484,1216.0,0.14351272583007812,0.0037109375,0.7699154465739525,0.895586381262744,0.8989222254587824,0.0,220.8
NUCLEO F746ZG{opt=osstd},EMG,DecisionTree{max_depth=20},63,3336,256,16268,1172.0,0.015514373779296875,0.00357666015625,0.8088280026525919,0.8186357203163164,0.8215742120660154,0.67,1.3
NUCLEO F746ZG{opt=osstd},EMG,"RandomForest{n=30, max_depth=10}",63,52288,256,65220,1172.0,0.062198638916015625,0.00357666015625,0.8604044082169108,0.9141883021590133,0.9174697797648618,1.0,70.12
NUCLEO F746ZG{opt=osstd},EMG,GaussianNB,63,6080,260,19012,1176.0,0.018131256103515625,0.0035888671875,0.2407028165268649,0.2442678490150394,0.2451476513771596,0.0,242.92
NUCLEO F746ZG{opt=osstd},EMG,Logistic Regression,63,6252,256,19184,1172.0,0.0182952880859375,0.00357666015625,0.22159313810209227,0.22491546803686202,0.2257228017883756,0.33,40.98
NUCLEO F746ZG{opt=osstd},EMG,XGBoost{n=10},63,36828,256,49760,1172.0,0.047454833984375,0.00357666015625,0.8658313259481232,0.9057151013124972,0.9089661643760004,1.0,100.65
NUCLEO F746ZG{opt=osstd},EMG,XGBoost{n=20},63,61640,256,74572,1172.0,0.07111740112304688,0.00357666015625,0.8527754437313468,0.9147822952081004,0.9180659049511508,1.0,198.05
NUCLEO F746ZG{opt=osstd},Mammographic mass,DecisionTree{max_depth=20},4,1548,20,14480,936.0,0.0138092041015625,0.0028564453125,0.6962750561163864,0.7040079743024015,0.7060246952336108,0.33,0.47
NUCLEO F746ZG{opt=osstd},Mammographic mass,"RandomForest{n=30, max_depth=10}",4,29124,20,42056,936.0,0.04010772705078125,0.0028564453125,0.7343747581343953,0.7628742072785116,0.7650595580669353,0.67,22.73
NUCLEO F746ZG{opt=osstd},Mammographic mass,GaussianNB,4,2396,20,15328,936.0,0.014617919921875,0.0028564453125,0.7669281367510159,0.7760821552682771,0.7783053419138807,0.67,8.67
NUCLEO F746ZG{opt=osstd},Mammographic mass,Logistic Regression,4,532,20,13464,936.0,0.01284027099609375,0.0028564453125,0.7885493342687117,0.7965244763505274,0.7988062226407854,0.67,0.73
NUCLEO F746ZG{opt=osstd},Statlog vehicle silhouettes,DecisionTree{max_depth=20},18,2148,76,15080,992.0,0.01438140869140625,0.00302734375,0.6850398719733488,0.6929313497340426,0.6950354609929078,0.0,0.37
NUCLEO F746ZG{opt=osstd},Statlog vehicle silhouettes,"RandomForest{n=30, max_depth=10}",18,42004,76,54936,992.0,0.05239105224609375,0.00302734375,0.7135069736634021,0.7506756288785459,0.7529550827423167,0.0,25.78
NUCLEO F746ZG{opt=osstd},Statlog vehicle silhouettes,GaussianNB,18,3628,80,16560,996.0,0.0157928466796875,0.00303955078125,0.4502224211997174,0.4560563757064495,0.4574468085106383,0.33,56.45
NUCLEO F746ZG{opt=osstd},Statlog vehicle silhouettes,Logistic Regression,18,1896,76,14828,992.0,0.014141082763671875,0.00302734375,0.7877548794938035,0.7966353612588651,0.7990543735224586,0.0,9.48
NUCLEO F746ZG{opt=osstd},Statlog vehicle silhouettes,XGBoost{n=10},18,31076,76,44008,992.0,0.04196929931640625,0.00302734375,0.7236189334950548,0.7530325382313829,0.7553191489361701,0.0,43.0
NUCLEO F746ZG{opt=osstd},Statlog vehicle silhouettes,XGBoost{n=20},18,52028,76,64960,992.0,0.06195068359375,0.00302734375,0.7173970540364584,0.7624601756427305,0.7647754137115841,0.0,89.1
NUCLEO F746ZG{opt=osstd},Sensorless drive diagnosis,DecisionTree{max_depth=20},48,3124,196,16056,1112.0,0.01531219482421875,0.0033935546875,0.8408945709020166,0.8510727408060427,0.8539707372042701,0.0,0.8
NUCLEO F746ZG{opt=osstd},Sensorless drive diagnosis,"RandomForest{n=30, max_depth=10}",48,58740,196,71672,1112.0,0.06835174560546875,0.0033935546875,0.8468308650778413,0.90587525307458,0.9089598580616544,0.0,66.82
NUCLEO F746ZG{opt=osstd},Sensorless drive diagnosis,GaussianNB,48,11396,200,24328,1116.0,0.02320098876953125,0.00340576171875,0.7570070846806485,0.7723481394401396,0.7749875624127122,0.0,417.78
NUCLEO F746ZG{opt=osstd},Sensorless drive diagnosis,XGBoost{n=10},48,38400,196,51332,1112.0,0.048954010009765625,0.0033935546875,0.8473580175151704,0.8879512354092491,0.8909748071424719,0.0,140.37
NUCLEO F746ZG{opt=osstd},Sensorless drive diagnosis,XGBoost{n=20},48,70712,196,83644,1112.0,0.07976913452148438,0.0033935546875,0.8281763384127016,0.8969117508226789,0.8999658340975706,0.0,285.47
NUCLEO F746ZG{opt=osstd},Sport activity 10,DecisionTree{max_depth=20},180,3600,724,16532,1640.0,0.015766143798828125,0.0050048828125,0.8023556415239971,0.8111283111572266,0.8152083333333334,0.0,1.23
NUCLEO F746ZG{opt=osstd},Sport activity 10,"RandomForest{n=30, max_depth=10}",180,64800,724,77732,1640.0,0.07413101196289062,0.0050048828125,0.8475559027989705,0.9108351135253906,0.9154166666666668,0.0,67.52
NUCLEO F746ZG{opt=osstd},Sport activity 10,GaussianNB,180,35308,728,48240,1644.0,0.0460052490234375,0.00501708984375,0.8303729311625163,0.8660497080485027,0.8704166666666667,0.0,1437.7
NUCLEO F746ZG{opt=osstd},Sport activity 10,Logistic Regression,180,40256,724,53188,1640.0,0.050724029541015625,0.0050048828125,0.7685180044174195,0.8055314636230468,0.8095833333333333,0.33,283.27
NUCLEO F746ZG{opt=osstd},Sport activity 10,XGBoost{n=10},180,36728,724,49660,1640.0,0.047359466552734375,0.0050048828125,0.8016073155403137,0.8372469329833984,0.8414583333333333,0.0,132.27
NUCLEO F746ZG{opt=osstd},Sport activity 10,XGBoost{n=20},180,61232,724,74164,1640.0,0.07072830200195312,0.0050048828125,0.7904617381095886,0.8463677215576172,0.850625,0.0,247.55
NUCLEO F746ZG{opt=osstd},Gesture phase segmentation,DecisionTree{max_depth=20},19,1668,80,14600,996.0,0.01392364501953125,0.00303955078125,0.8677528665198285,0.8773309320793943,0.8800057542572514,1.0,0.55
NUCLEO F746ZG{opt=osstd},Gesture phase segmentation,"RandomForest{n=30, max_depth=10}",19,36704,80,49636,996.0,0.04733657836914063,0.00303955078125,0.8954920815640371,0.937130751151952,0.9399878920837004,1.0,25.18
NUCLEO F746ZG{opt=osstd},Gesture phase segmentation,GaussianNB,19,3976,84,16908,1000.0,0.016124725341796875,0.0030517578125,0.7408654594225889,0.7507095020000119,0.7530074985164806,0.67,75.13
NUCLEO F746ZG{opt=osstd},Gesture phase segmentation,Logistic Regression,19,2308,80,15240,996.0,0.01453399658203125,0.00303955078125,0.800196055642621,0.8095295183492812,0.8119976263688838,0.67,12.5
NUCLEO F746ZG{opt=osstd},Gesture phase segmentation,XGBoost{n=10},19,27464,80,40396,996.0,0.03852462768554688,0.00303955078125,0.8807141612235504,0.9132185920614314,0.9160028291764821,1.0,47.83
NUCLEO F746ZG{opt=osstd},Gesture phase segmentation,XGBoost{n=20},19,45676,80,58608,996.0,0.0558929443359375,0.00303955078125,0.8733045440090488,0.9221942419312208,0.9250058441675209,1.0,99.78
NUCLEO F746ZG{opt=o3std},Iris,DecisionTree{max_depth=20},4,1720,16,15464,828.0,0.01474761962890625,0.00252685546875,0.9524106343587241,0.9642240397135416,0.9666666666666668,1.0,0.32
NUCLEO F746ZG{opt=o3std},Iris,"RandomForest{n=30, max_depth=10}",4,7140,20,20884,832.0,0.019916534423828125,0.0025390625,0.9343462371826172,0.9509127604166666,0.9533333333333333,1.0,0.75
NUCLEO F746ZG{opt=o3std},Iris,GaussianNB,4,2908,120,16652,932.0,0.015880584716796875,0.00284423828125,0.9250722503662108,0.9373264160156248,0.94,1.0,11.13
NUCLEO F746ZG{opt=o3std},Iris,Logistic Regression,4,920,20,14664,832.0,0.01398468017578125,0.0025390625,0.9597215779622396,0.9708619791666666,0.9733333333333332,0.33,1.87
NUCLEO F746ZG{opt=o3std},Iris,XGBoost{n=10},4,8220,20,21964,832.0,0.020946502685546875,0.0025390625,0.9529454040527344,0.9708619791666666,0.9733333333333332,1.0,1.35
NUCLEO F746ZG{opt=o3std},Iris,XGBoost{n=20},4,13748,20,27492,832.0,0.026218414306640625,0.0025390625,0.934830322265625,0.9575625,0.96,1.0,2.77
NUCLEO F746ZG{opt=o3std},Wine,DecisionTree{max_depth=20},13,1636,52,15380,864.0,0.014667510986328125,0.00263671875,0.8744593887903821,0.8851364336893832,0.8874764595103578,1.0,0.13
NUCLEO F746ZG{opt=o3std},Wine,"RandomForest{n=30, max_depth=10}",13,7520,52,21264,864.0,0.0202789306640625,0.00263671875,0.9412517957094698,0.9582012767037428,0.960734463276836,1.0,0.9
NUCLEO F746ZG{opt=o3std},Wine,GaussianNB,13,3400,156,17144,968.0,0.01634979248046875,0.0029541015625,0.9450266541734254,0.9578963560977224,0.960734463276836,1.0,31.33
NUCLEO F746ZG{opt=o3std},Wine,Logistic Regression,13,1644,56,15388,868.0,0.014675140380859375,0.00264892578125,0.9411615231616348,0.9526487096869116,0.9551789077212806,0.33,4.85
NUCLEO F746ZG{opt=o3std},Wine,XGBoost{n=10},13,7400,52,21144,864.0,0.02016448974609375,0.00263671875,0.8589706780097803,0.8743363604931733,0.876647834274953,1.0,1.58
NUCLEO F746ZG{opt=o3std},Wine,XGBoost{n=20},13,11040,56,24784,868.0,0.0236358642578125,0.00264892578125,0.8995053393692619,0.9188401986964452,0.9212806026365348,1.0,3.03
NUCLEO F746ZG{opt=o3std},Digits,DecisionTree{max_depth=20},64,2816,256,16560,1068.0,0.0157928466796875,0.00325927734375,0.7749878252355271,0.7848570520637695,0.7874234835837507,1.0,0.7
NUCLEO F746ZG{opt=o3std},Digits,"RandomForest{n=30, max_depth=10}",64,119912,260,133656,1072.0,0.12746429443359375,0.003271484375,0.8200961639964719,0.9368249654371869,0.9398998330550916,0.0,0.0
NUCLEO F746ZG{opt=o3std},Digits,GaussianNB,64,12204,364,25948,1176.0,0.024745941162109368,0.0035888671875,0.7934454279471321,0.8106583618096134,0.8135781858653311,0.67,513.75
NUCLEO F746ZG{opt=o3std},Digits,Logistic Regression,64,13308,260,27052,1072.0,0.025798797607421875,0.003271484375,0.9048090188053496,0.9257317154024068,0.9287701725097384,1.0,93.6
NUCLEO F746ZG{opt=o3std},Digits,XGBoost{n=10},64,68412,260,82156,1072.0,0.07835006713867188,0.003271484375,0.8195863064621048,0.8863506777789372,0.889259877573734,1.0,5.28
NUCLEO F746ZG{opt=o3std},Digits,XGBoost{n=20},64,107484,260,121228,1072.0,0.11561203002929688,0.003271484375,0.8017072916428912,0.9035452153328464,0.9065108514190318,1.0,10.12
NUCLEO F746ZG{opt=o3std},Gas sensor array drift,DecisionTree{max_depth=20},128,3708,512,17452,1324.0,0.016643524169921875,0.00404052734375,0.8692937733549938,0.8804349077613706,0.8840067612522703,0.0,1.28
NUCLEO F746ZG{opt=o3std},Gas sensor array drift,"RandomForest{n=30, max_depth=10}",128,61512,516,75256,1328.0,0.07176971435546875,0.004052734375,0.8632837095814705,0.9262626562752873,0.9300318282354212,0.0,3.43
NUCLEO F746ZG{opt=o3std},Gas sensor array drift,GaussianNB,128,18004,620,31748,1432.0,0.030277252197265625,0.0043701171875,0.5750719260457178,0.5904355607156792,0.5930271588954223,0.0,642.18
NUCLEO F746ZG{opt=o3std},Gas sensor array drift,Logistic Regression,128,16604,516,30348,1328.0,0.028942108154296875,0.004052734375,0.9302646480929648,0.9541084423038776,0.9579909250567934,0.0,115.02
NUCLEO F746ZG{opt=o3std},Gas sensor array drift,XGBoost{n=10},128,51484,516,65228,1328.0,0.062206268310546875,0.004052734375,0.8618407193802103,0.9152843305154892,0.9190088291884698,0.0,6.15
NUCLEO F746ZG{opt=o3std},Gas sensor array drift,XGBoost{n=20},128,85060,516,98804,1328.0,0.09422683715820312,0.004052734375,0.8423734391115691,0.9262357925091541,0.9300048551545558,0.0,11.85
NUCLEO F746ZG{opt=o3std},Human Activity,DecisionTree{max_depth=20},74,9116,296,22860,1108.0,0.021800994873046875,0.00338134765625,0.8067601077335993,0.8219515324796399,0.8247402660452471,0.0,0.98
NUCLEO F746ZG{opt=o3std},Human Activity,"RandomForest{n=30, max_depth=10}",74,307412,300,321156,1112.0,0.3062782287597656,0.0033935546875,0.6296641535638131,0.9045807409244828,0.9076609379551414,0.0,3.83
NUCLEO F746ZG{opt=o3std},Human Activity,GaussianNB,74,10548,404,24292,1216.0,0.023166656494140625,0.0037109375,0.7998481003772125,0.8157787808585785,0.8188173609088261,0.0,370.92
NUCLEO F746ZG{opt=o3std},Human Activity,Logistic Regression,74,9916,300,23660,1112.0,0.022563934326171875,0.0033935546875,0.8772154146056116,0.8944201741939448,0.8974657733760559,0.0,60.82
NUCLEO F746ZG{opt=o3std},Human Activity,XGBoost{n=10},74,98580,300,112324,1112.0,0.10712051391601562,0.0033935546875,0.7925725081832979,0.8846466766721891,0.8876589960190308,0.0,5.78
NUCLEO F746ZG{opt=o3std},Human Activity,XGBoost{n=20},74,168828,300,182572,1112.0,0.17411422729492188,0.0033935546875,0.742407076774795,0.8958716837268789,0.8989222254587824,0.0,10.83
NUCLEO F746ZG{opt=o3std},EMG,DecisionTree{max_depth=20},63,3584,252,17328,1064.0,0.0165252685546875,0.0032470703125,0.8205274570138933,0.8316056534220276,0.8343147320196501,0.67,1.47
NUCLEO F746ZG{opt=o3std},EMG,"RandomForest{n=30, max_depth=10}",63,61972,256,75716,1068.0,0.07220840454101562,0.00325927734375,0.8472836409748445,0.9102497939553924,0.9132262515869072,0.67,3.32
NUCLEO F746ZG{opt=o3std},EMG,GaussianNB,63,6504,360,20248,1172.0,0.01930999755859375,0.00357666015625,0.2404138508275717,0.2442708415400806,0.2451476513771596,0.0,245.8
NUCLEO F746ZG{opt=o3std},EMG,Logistic Regression,63,6112,256,19856,1068.0,0.0189361572265625,0.00325927734375,0.22144847932409067,0.22498710857453894,0.2257228017883756,0.33,41.87
NUCLEO F746ZG{opt=o3std},EMG,XGBoost{n=10},63,49944,252,63688,1064.0,0.06073760986328125,0.0032470703125,0.8537577321052078,0.906014687328588,0.9089661643760004,0.0,0.0
NUCLEO F746ZG{opt=o3std},EMG,XGBoost{n=20},63,83688,252,97432,1064.0,0.09291839599609376,0.0032470703125,0.8327606936443877,0.9150848804062656,0.9180659049511508,0.0,0.0
NUCLEO F746ZG{opt=o3std},Mammographic mass,DecisionTree{max_depth=20},4,1996,16,15740,828.0,0.015010833740234375,0.00252685546875,0.6942370754746165,0.7030359951606006,0.7048169657650116,0.33,0.47
NUCLEO F746ZG{opt=o3std},Mammographic mass,"RandomForest{n=30, max_depth=10}",4,36740,20,50484,832.0,0.048145294189453125,0.0025390625,0.7351022878442706,0.7703232570218349,0.7722841347076159,0.67,1.28
NUCLEO F746ZG{opt=o3std},Mammographic mass,GaussianNB,4,2748,120,16492,932.0,0.015727996826171875,0.00284423828125,0.7660641579664665,0.7760916560659078,0.7783053419138807,0.67,7.7
NUCLEO F746ZG{opt=o3std},Mammographic mass,Logistic Regression,4,728,20,14472,832.0,0.01380157470703125,0.0025390625,0.7877814388825671,0.7967780037161115,0.7988062226407854,0.67,0.63
NUCLEO F746ZG{opt=o3std},Statlog vehicle silhouettes,DecisionTree{max_depth=20},18,2564,72,16308,884.0,0.015552520751953125,0.00269775390625,0.6888805055731013,0.6978758034131205,0.6997635933806147,0.0,0.37
NUCLEO F746ZG{opt=o3std},Statlog vehicle silhouettes,"RandomForest{n=30, max_depth=10}",18,52620,76,66364,888.0,0.06328964233398438,0.0027099609375,0.7152658286669575,0.7615240723810579,0.7635933806146572,0.0,1.4
NUCLEO F746ZG{opt=o3std},Statlog vehicle silhouettes,GaussianNB,18,4084,176,17828,988.0,0.017002105712890625,0.00301513671875,0.449669249514316,0.4560675438414229,0.4574468085106383,0.33,56.93
NUCLEO F746ZG{opt=o3std},Statlog vehicle silhouettes,Logistic Regression,18,2032,76,15776,888.0,0.015045166015625,0.0027099609375,0.7870324678173021,0.7968889673832742,0.7990543735224586,0.0,9.27
NUCLEO F746ZG{opt=o3std},Statlog vehicle silhouettes,XGBoost{n=10},18,45700,76,59444,888.0,0.056690216064453125,0.0027099609375,0.7124999431853598,0.7532722635472074,0.7553191489361701,0.0,0.0
NUCLEO F746ZG{opt=o3std},Statlog vehicle silhouettes,XGBoost{n=20},18,78044,76,91788,888.0,0.08753585815429688,0.0027099609375,0.6978301415770329,0.7627029022144652,0.7647754137115841,0.0,0.0
NUCLEO F746ZG{opt=o3std},Sensorless drive diagnosis,DecisionTree{max_depth=20},48,3464,192,17208,1004.0,0.01641082763671875,0.00306396484375,0.8310981547398119,0.8423757829920114,0.8449647252042461,0.0,0.87
NUCLEO F746ZG{opt=o3std},Sensorless drive diagnosis,"RandomForest{n=30, max_depth=10}",48,70872,196,84616,1008.0,0.08069610595703125,0.003076171875,0.8356241128549753,0.9061786802591328,0.9089748431065796,0.0,3.3
NUCLEO F746ZG{opt=o3std},Sensorless drive diagnosis,GaussianNB,48,12316,300,26060,1112.0,0.024852752685546875,0.0033935546875,0.7557269881896942,0.7723575997375323,0.7749875624127122,0.0,424.98
NUCLEO F746ZG{opt=o3std},Sensorless drive diagnosis,Logistic Regression,48,11588,196,25332,1008.0,0.024158477783203125,0.003076171875,0.3396140004806636,0.3469510998823955,0.3480216743689797,0.0,75.33
NUCLEO F746ZG{opt=o3std},Sensorless drive diagnosis,XGBoost{n=10},48,51132,196,64876,1008.0,0.061870574951171875,0.003076171875,0.8358496835575577,0.8882340154994067,0.8909748071424719,0.0,6.52
NUCLEO F746ZG{opt=o3std},Sensorless drive diagnosis,XGBoost{n=20},48,94588,196,108332,1008.0,0.10331344604492188,0.003076171875,0.8069872624542581,0.8971973845102588,0.8999658340975706,0.0,13.42
NUCLEO F746ZG{opt=o3std},Sport activity 10,DecisionTree{max_depth=20},180,3800,720,17544,1532.0,0.01673126220703125,0.00467529296875,0.7735047403971353,0.78298876953125,0.7866666666666666,0.0,1.38
NUCLEO F746ZG{opt=o3std},Sport activity 10,"RandomForest{n=30, max_depth=10}",180,73896,724,87640,1536.0,0.08358001708984375,0.0046875,0.8077860307693482,0.8773264973958333,0.8814583333333333,0.0,3.17
NUCLEO F746ZG{opt=o3std},Sport activity 10,GaussianNB,180,37404,828,51148,1640.0,0.04877853393554688,0.0050048828125,0.8279590177536011,0.8660603332519532,0.8704166666666667,0.0,1477.28
NUCLEO F746ZG{opt=o3std},Sport activity 10,Logistic Regression,180,33980,724,47724,1536.0,0.04551315307617188,0.0046875,0.7727366431554158,0.8057884114583334,0.8095833333333333,0.33,265.77
NUCLEO F746ZG{opt=o3std},Sport activity 10,XGBoost{n=10},180,47668,724,61412,1536.0,0.05856704711914064,0.0046875,0.7921766034762064,0.8375139973958333,0.8414583333333333,0.0,6.42
NUCLEO F746ZG{opt=o3std},Sport activity 10,XGBoost{n=20},180,79572,724,93316,1536.0,0.08899307250976562,0.0046875,0.7749252676963806,0.8466376953125,0.850625,0.0,12.08
NUCLEO F746ZG{opt=o3std},Gesture phase segmentation,DecisionTree{max_depth=20},19,1956,76,15700,888.0,0.014972686767578125,0.0027099609375,0.8707796613227435,0.881620104122414,0.8840157522792254,1.0,0.53
NUCLEO F746ZG{opt=o3std},Gesture phase segmentation,"RandomForest{n=30, max_depth=10}",19,58668,80,72412,892.0,0.06905746459960938,0.00272216796875,0.8750719214589258,0.9374260983022342,0.9399848950747156,1.0,1.53
NUCLEO F746ZG{opt=o3std},Gesture phase segmentation,GaussianNB,19,4512,180,18256,992.0,0.0174102783203125,0.00302734375,0.7398974283900264,0.7507278859721436,0.7530074985164806,0.67,75.75
NUCLEO F746ZG{opt=o3std},Gesture phase segmentation,Logistic Regression,19,2484,80,16228,892.0,0.015476226806640625,0.00272216796875,0.7994309669367452,0.8097872324396814,0.8119976263688838,0.67,12.2
NUCLEO F746ZG{opt=o3std},Gesture phase segmentation,XGBoost{n=10},19,41000,80,54744,892.0,0.05220794677734375,0.00272216796875,0.8681802022229398,0.9135093156156132,0.916002829176482,1.0,2.57
NUCLEO F746ZG{opt=o3std},Gesture phase segmentation,XGBoost{n=20},19,69208,80,82952,892.0,0.07910919189453125,0.00272216796875,0.8518293793377095,0.9224878228876214,0.9250058441675209,1.0,5.15
NUCLEO F746ZG{opt=o1std},Iris,DecisionTree{max_depth=20},4,1616,16,16008,932.0,0.01526641845703125,0.00284423828125,0.9519091288248698,0.963917236328125,0.9666666666666668,1.0,0.38
NUCLEO F746ZG{opt=o2std},Iris,DecisionTree{max_depth=20},4,1604,16,14940,828.0,0.014247894287109375,0.00252685546875,0.9528937021891276,0.9642240397135416,0.9666666666666668,1.0,0.22
NUCLEO F746ZG{opt=o2std},Iris,"RandomForest{n=30, max_depth=10}",4,7812,16,21148,828.0,0.020168304443359368,0.00252685546875,0.940638427734375,0.95757421875,0.96,1.0,14.32
NUCLEO F746ZG{opt=o2std},Iris,GaussianNB,4,2836,120,16172,932.0,0.015422821044921875,0.00284423828125,0.9255025482177732,0.9373264160156248,0.94,1.0,10.55
NUCLEO F746ZG{opt=o2std},Iris,Logistic Regression,4,760,20,14096,832.0,0.0134429931640625,0.0025390625,0.9602488199869792,0.9708619791666666,0.9733333333333332,0.33,1.95
NUCLEO F746ZG{opt=o2std},Iris,XGBoost{n=10},4,8116,20,21452,832.0,0.020458221435546875,0.0025390625,0.953420664469401,0.9708619791666666,0.9733333333333332,1.0,24.6
NUCLEO F746ZG{opt=o2std},Iris,XGBoost{n=20},4,13644,20,26980,832.0,0.025730133056640625,0.0025390625,0.9352990722656248,0.9575625,0.96,1.0,52.95
NUCLEO F746ZG{opt=o2std},Wine,DecisionTree{max_depth=20},13,1532,52,14868,864.0,0.014179229736328125,0.00263671875,0.8804623357769236,0.8907712544874058,0.8931261770244822,1.0,0.25
NUCLEO F746ZG{opt=o2std},Wine,"RandomForest{n=30, max_depth=10}",13,6448,56,19784,868.0,0.01886749267578125,0.00264892578125,0.9369723059587785,0.9524608846258534,0.9549905838041431,1.0,12.53
NUCLEO F746ZG{opt=o2std},Wine,GaussianNB,13,3336,156,16672,968.0,0.015899658203125,0.0029541015625,0.9454591136867716,0.9578963560977224,0.960734463276836,1.0,34.12
NUCLEO F746ZG{opt=o2std},Wine,Logistic Regression,13,1284,56,14620,868.0,0.013942718505859377,0.00264892578125,0.9418611170881884,0.9526487096869116,0.9551789077212806,0.33,5.12
NUCLEO F746ZG{opt=o2std},Wine,XGBoost{n=10},13,7296,52,20632,864.0,0.01967620849609375,0.00263671875,0.8593987287101099,0.8743363604931733,0.876647834274953,1.0,28.83
NUCLEO F746ZG{opt=o2std},Wine,XGBoost{n=20},13,10936,56,24272,868.0,0.0231475830078125,0.00264892578125,0.8999551834135181,0.9188401986964452,0.9212806026365348,1.0,60.0
NUCLEO F746ZG{opt=o2std},Digits,DecisionTree{max_depth=20},64,2696,256,16032,1068.0,0.015289306640625,0.00325927734375,0.7627809043718699,0.7720996582846411,0.7746243739565943,1.0,0.72
NUCLEO F746ZG{opt=o2std},Digits,"RandomForest{n=30, max_depth=10}",64,112188,260,125524,1072.0,0.11970901489257812,0.003271484375,0.8175880100969879,0.9257317154024068,0.9287701725097384,1.0,34.27
NUCLEO F746ZG{opt=o2std},Digits,GaussianNB,64,12668,364,26004,1176.0,0.024799346923828125,0.0035888671875,0.7934019781843981,0.8106583618096134,0.8135781858653311,0.67,502.68
NUCLEO F746ZG{opt=o2std},Digits,Logistic Regression,64,13068,260,26404,1072.0,0.025180816650390625,0.003271484375,0.905382981085419,0.9257317154024068,0.9287701725097384,1.0,93.28
NUCLEO F746ZG{opt=o2std},Digits,XGBoost{n=10},64,68148,260,81484,1072.0,0.07770919799804688,0.003271484375,0.8201562056756379,0.8863506777789372,0.889259877573734,1.0,103.68
NUCLEO F746ZG{opt=o2std},Digits,XGBoost{n=20},64,107244,260,120580,1072.0,0.11499404907226562,0.003271484375,0.8022674980864103,0.9035452153328464,0.9065108514190318,1.0,199.23
NUCLEO F746ZG{opt=o2std},Gas sensor array drift,DecisionTree{max_depth=20},128,3640,512,16976,1324.0,0.0161895751953125,0.00404052734375,0.8726612469326168,0.8834377166465796,0.8870217522912133,0.0,1.28
NUCLEO F746ZG{opt=o2std},Gas sensor array drift,"RandomForest{n=30, max_depth=10}",128,54908,516,68244,1328.0,0.06508255004882812,0.004052734375,0.8779004473525961,0.9352082903976676,0.9390138641635648,0.0,60.53
NUCLEO F746ZG{opt=o2std},Gas sensor array drift,GaussianNB,128,17868,620,31204,1432.0,0.029758453369140625,0.0043701171875,0.5753795878407989,0.5904355607156792,0.5930271588954223,0.0,635.4
NUCLEO F746ZG{opt=o2std},Gas sensor array drift,Logistic Regression,128,16484,516,29820,1328.0,0.028438568115234375,0.004052734375,0.9307470348807894,0.9541084423038776,0.9579909250567934,0.0,114.97
NUCLEO F746ZG{opt=o2std},Gas sensor array drift,XGBoost{n=20},128,84908,516,98244,1328.0,0.09369277954101562,0.004052734375,0.8428701152884858,0.926235792509154,0.9300048551545558,0.0,234.58
NUCLEO F746ZG{opt=o2std},Human Activity,DecisionTree{max_depth=20},74,9012,296,22348,1108.0,0.021312713623046875,0.00338134765625,0.8102036900330034,0.8250481240783389,0.8278473638217303,0.0,1.02
NUCLEO F746ZG{opt=o2std},Human Activity,"RandomForest{n=30, max_depth=10}",74,289228,300,302564,1112.0,0.2885475158691406,0.0033935546875,0.6422345611190018,0.8996456085125073,0.9027090008738712,0.0,67.92
NUCLEO F746ZG{opt=o2std},Human Activity,GaussianNB,74,10980,404,24316,1216.0,0.023189544677734368,0.0037109375,0.7998293591351263,0.8157787808585785,0.8188173609088261,0.0,372.82
NUCLEO F746ZG{opt=o2std},Human Activity,Logistic Regression,74,9772,300,23108,1112.0,0.022037506103515625,0.0033935546875,0.8776878659175847,0.8944201741939448,0.8974657733760559,0.0,61.35
NUCLEO F746ZG{opt=o2std},Human Activity,XGBoost{n=10},74,98892,300,112228,1112.0,0.10702896118164062,0.0033935546875,0.7926537757915759,0.8846466766721891,0.8876589960190308,0.0,113.68
NUCLEO F746ZG{opt=o2std},Human Activity,XGBoost{n=20},74,168604,300,181940,1112.0,0.17351150512695312,0.0033935546875,0.7429488771273588,0.8958716837268789,0.8989222254587824,0.0,215.1
